Date_Time,Year,Month,Day,Hour,Minute,Day_Night,Departure_Location,Arrival_Location,Number_of_Passengers,Seat_Selection,Bus_Type,Customer_ID,Contact_Email,Contact_Phone,Ticket_Price,Payment_Method,Transaction_ID,Bus_Operator,Bus_ID,Departure_Time,Route_Info,Coupon_Code,Discount_Percentage,Cancellation_Time,Refund_Amount,Review_Text,Rating,Popular_Destinations,Regional_Trends,Bus_Occupancy,Punctuality,Peak_Travel_Seasons,Gender,Device_Type,Operating_System,Browser
2018-09-12 07:04:33,2018,9,12,7,4,Day,Tirunelveli,Erode,4,"18, 20",Semi-Sleeper Non-AC,419651,customer53@example.com,+123456772089,85.42,Credit Card,9511101137,Pandian Roadways,BUS483,2023-11-16 15:01:26,"Kancheepuram, Dindigul, Ranipet",DISCOUNT17,15,2024-10-22 20:22:44,35.34,Experience was good!,4.5,"Neyveli, Cuddalore, Tirunelveli",Region 4: Higher booking volume in this region,0.55,On-time performance is 99%,"Season 6, Season 6",Male,Mobile,macOS,Edge
2020-01-04 08:05:36,2020,1,4,8,5,Day,Nagercoil,Nagercoil,1,"19, 13",Semi-Sleeper Non-AC,402208,customer12@example.com,+123456729089,63.28,Debit Card,5930982561,KPN Travels,BUS212,2024-12-08 13:03:41,"Kancheepuram, Thanjavur, Cuddalore, Nagercoil",DISCOUNT11,7,2023-12-29 23:12:21,18.21,Experience was average!,4.3,"Tiruchirappalli, Karur, Neyveli",Region 5: Higher booking volume in this region,0.56,On-time performance is 80%,"Season 1, Season 4",Female,Tablet,macOS,Chrome
2023-04-19 06:26:21,2023,4,19,6,26,Day,Kancheepuram,Salem,1,"26, 17",Regular Non-AC,475249,customer45@example.com,+123456786089,128.03,Credit Card,2378688294,Universal Travels,BUS467,2024-11-17 03:05:46,"Thanjavur, Salem, Rajapalayam, Erode, Coimbatore",DISCOUNT6,14,2023-09-07 06:43:41,41.88,Experience was good!,3.6,"Tirunelveli, Madurai, Erode",Region 5: Higher booking volume in this region,0.58,On-time performance is 87%,"Season 3, Season 3",Male,Mobile,macOS,Chrome
2017-05-04 13:46:22,2017,5,4,13,46,Day,Salem,Dindigul,3,"10, 21",Party Buses,206440,customer83@example.com,+123456727589,163.61,Debit Card,1470271007,Bharathi Travels,BUS868,2023-12-17 11:43:01,"Thanjavur, Kancheepuram, Pollachi",DISCOUNT10,11,2023-02-20 11:25:22,14.53,Experience was excellent!,3.9,"Neyveli, Pollachi, Tirunelveli, Vellore",Region 3: Higher booking volume in this region,0.72,On-time performance is 89%,"Season 2, Season 4",Female,Desktop,macOS,Firefox
2022-03-15 15:38:28,2022,3,15,15,38,Day,Rajapalayam,Tiruchirappalli,1,"8, 30",Volvo AC,579837,customer97@example.com,+123456741189,135.44,Debit Card,5280570519,Hindusthan Travels,BUS984,2024-04-30 16:32:14,"Thoothukudi, Kumbakonam",DISCOUNT19,16,2023-01-13 07:12:20,21.24,Experience was average!,4.1,"Ranipet, Madurai, Dindigul",Region 3: Higher booking volume in this region,0.61,On-time performance is 73%,"Season 7, Season 3",Female,Mobile,Windows,Opera
2023-06-30 09:50:23,2023,6,30,9,50,Day,Thoothukudi,Neyveli,1,"5, 28",Volvo AC,313408,customer54@example.com,+123456761889,169.12,Credit Card,6752721420,Bharathi Travels,BUS790,2023-11-12 07:24:06,"Kancheepuram, Madurai, Salem",DISCOUNT4,7,2023-02-09 16:24:12,22.34,Experience was good!,4.7,"Tiruchirappalli, Salem, Madurai, Coimbatore",Region 5: Higher booking volume in this region,0.69,On-time performance is 97%,"Season 1, Season 2",Female,Desktop,iOS,Safari
2022-09-14 19:59:55,2022,9,14,19,59,Night,Kumbakonam,Thoothukudi,1,"6, 4",Non-AC Sleeper,978518,customer26@example.com,+123456733289,125.0,Net Banking,4546656189,Bharathi Travels,BUS281,2024-08-28 16:41:48,"Neyveli, Thoothukudi",DISCOUNT10,15,2024-12-16 03:18:37,18.42,Experience was good!,5.0,"Tiruchirappalli, Tirunelveli, Ranipet, Cuddalore, Dindigul",Region 4: Higher booking volume in this region,0.52,On-time performance is 71%,"Season 5, Season 2",Male,Tablet,macOS,Safari
2024-07-30 05:04:05,2024,7,30,5,4,Night,Salem,Nagercoil,1,"13, 11",Scania AC,630553,customer95@example.com,+123456713289,123.19,Credit Card,1259334055,National Travels,BUS226,2023-05-31 18:49:39,"Neyveli, Pollachi",DISCOUNT9,7,2023-11-13 18:53:30,11.95,Experience was average!,4.8,"Neyveli, Thanjavur",Region 1: Higher booking volume in this region,0.96,On-time performance is 95%,"Season 2, Season 6",Female,Desktop,macOS,Opera
2024-12-01 15:57:26,2024,12,1,15,57,Day,Karur,Kancheepuram,4,"5, 7",Regular Non-AC,165327,customer64@example.com,+123456750689,110.2,Credit Card,9236110115,Parveen Travels,BUS953,2024-03-16 07:39:17,"Neyveli, Thanjavur",DISCOUNT4,5,2023-06-25 19:55:53,19.58,Experience was average!,4.8,"Erode, Neyveli, Chennai",Region 3: Higher booking volume in this region,0.58,On-time performance is 80%,"Season 6, Season 7",Male,Tablet,iOS,Firefox
2016-03-15 05:30:18,2016,3,15,5,30,Night,Erode,Chennai,2,"5, 18",Mercedes Benz AC,318171,customer29@example.com,+123456791689,149.6,Net Banking,5401281958,Thirumal Alaghu Travels,BUS317,2024-10-01 11:37:46,"Ranipet, Rajapalayam",DISCOUNT8,6,2023-06-20 15:01:14,39.31,Experience was excellent!,4.5,"Salem, Tirunelveli, Chennai, Ranipet",Region 3: Higher booking volume in this region,0.57,On-time performance is 97%,"Season 7, Season 1",Female,Tablet,macOS,Opera
2017-08-04 11:26:08,2017,8,4,11,26,Day,Karur,Erode,2,"8, 16",Scania AC,618967,customer73@example.com,+123456796489,172.62,Debit Card,7182820007,RKT Tours and Travels,BUS382,2023-02-05 22:31:42,"Nagercoil, Kumbakonam",DISCOUNT17,15,2024-08-11 16:48:08,39.45,Experience was average!,4.8,"Nagercoil, Cuddalore",Region 2: Higher booking volume in this region,0.92,On-time performance is 71%,"Season 5, Season 5",Female,Mobile,Windows,Edge
2016-12-04 23:50:38,2016,12,4,23,50,Night,Erode,Cuddalore,4,"10, 24",Double Decker AC/Non-AC,913676,customer46@example.com,+123456740389,86.14,Debit Card,3369174307,Thirumal Alaghu Travels,BUS249,2024-06-13 06:29:08,"Erode, Coimbatore, Madurai",DISCOUNT2,12,2023-11-19 07:30:18,14.03,Experience was good!,4.5,"Rajapalayam, Thanjavur",Region 3: Higher booking volume in this region,0.5,On-time performance is 75%,"Season 5, Season 3",Male,Tablet,macOS,Chrome
2018-08-20 23:45:06,2018,8,20,23,45,Night,Thanjavur,Nagercoil,3,"17, 7",Double Decker AC/Non-AC,745462,customer96@example.com,+123456768789,139.88,Credit Card,1231301537,SRS Travels,BUS674,2024-09-01 20:39:34,"Vellore, Coimbatore, Thanjavur, Kumbakonam",DISCOUNT8,14,2024-04-26 10:38:16,35.65,Experience was average!,4.1,"Kumbakonam, Karur",Region 1: Higher booking volume in this region,0.95,On-time performance is 96%,"Season 2, Season 1",Female,Desktop,Windows,Chrome
2019-05-02 13:41:32,2019,5,2,13,41,Day,Karur,Erode,4,"26, 8",Mercedes Benz AC,210300,customer28@example.com,+123456777189,293.24,Net Banking,3608421367,National Travels,BUS145,2024-07-21 21:22:40,"Ranipet, Thoothukudi, Salem, Rajapalayam, Erode",DISCOUNT16,17,2023-08-10 10:39:11,25.49,Experience was good!,3.7,"Vellore, Chennai, Madurai, Salem",Region 1: Higher booking volume in this region,0.65,On-time performance is 89%,"Season 1, Season 6",Male,Tablet,Android,Safari
2023-02-18 12:44:52,2023,2,18,12,44,Day,Ranipet,Dindigul,3,"30, 25",Volvo AC,695773,customer88@example.com,+123456795289,168.87,Credit Card,3979870352,SRS Travels,BUS891,2023-06-24 00:55:03,"Chennai, Kumbakonam",DISCOUNT20,19,2023-11-17 23:03:38,41.65,Experience was average!,4.5,"Erode, Vellore, Karur, Thoothukudi",Region 5: Higher booking volume in this region,0.83,On-time performance is 91%,"Season 3, Season 1",Female,Mobile,Android,Edge
2023-10-20 20:03:48,2023,10,20,20,3,Night,Neyveli,Vellore,2,"8, 27",Volvo Multi-Axle AC,565691,customer71@example.com,+123456774189,164.55,Credit Card,9532579096,Rathimeena Travels,BUS128,2023-04-17 10:04:20,"Coimbatore, Karur, Thanjavur, Nagercoil",DISCOUNT18,13,2023-11-11 17:51:44,49.87,Experience was excellent!,4.1,"Kumbakonam, Pollachi, Kancheepuram, Neyveli",Region 5: Higher booking volume in this region,0.93,On-time performance is 90%,"Season 4, Season 3",Female,Mobile,macOS,Chrome
2019-09-22 10:45:10,2019,9,22,10,45,Day,Pollachi,Erode,2,"9, 11",Luxury AC/Non-AC,610423,customer89@example.com,+123456766089,281.88,Net Banking,8364578840,SRS Travels,BUS339,2024-12-15 01:36:03,"Madurai, Cuddalore, Dindigul, Salem, Neyveli",DISCOUNT7,15,2024-12-17 05:59:18,25.26,Experience was good!,3.3,"Salem, Erode",Region 3: Higher booking volume in this region,0.86,On-time performance is 82%,"Season 5, Season 7",Male,Tablet,Android,Edge
2018-05-14 06:23:21,2018,5,14,6,23,Day,Erode,Ranipet,2,"10, 11",Party Buses,444145,customer84@example.com,+123456711689,245.4,Net Banking,1889581758,Sharma Transports,BUS670,2024-11-21 11:15:44,"Tiruchirappalli, Dindigul, Thoothukudi, Vellore",DISCOUNT13,20,2023-02-16 21:28:29,25.18,Experience was good!,4.1,"Kumbakonam, Salem, Chennai, Tirunelveli, Thanjavur",Region 5: Higher booking volume in this region,0.63,On-time performance is 95%,"Season 4, Season 6",Male,Desktop,iOS,Safari
2018-03-30 15:21:06,2018,3,30,15,21,Day,Chennai,Thoothukudi,2,"19, 17",Non-AC Sleeper,355539,customer44@example.com,+123456777789,277.07,Credit Card,3556509976,Hindusthan Travels,BUS176,2023-05-16 03:56:02,"Tirunelveli, Kumbakonam, Tiruchirappalli, Dindigul, Thanjavur",DISCOUNT14,10,2024-07-01 11:32:55,18.63,Experience was average!,4.4,"Erode, Nagercoil, Thanjavur, Coimbatore",Region 4: Higher booking volume in this region,0.52,On-time performance is 71%,"Season 2, Season 4",Male,Mobile,Windows,Edge
2017-07-07 04:36:45,2017,7,7,4,36,Night,Tirunelveli,Neyveli,1,"9, 14",Party Buses,643775,customer8@example.com,+123456772189,128.75,Debit Card,3125022168,RKT Tours and Travels,BUS513,2024-10-07 19:22:11,"Thoothukudi, Cuddalore, Kumbakonam",DISCOUNT2,5,2023-01-12 07:39:51,30.42,Experience was average!,3.3,"Thanjavur, Vellore",Region 5: Higher booking volume in this region,0.93,On-time performance is 75%,"Season 1, Season 6",Male,Tablet,Android,Firefox
2017-04-02 20:18:10,2017,4,2,20,18,Night,Salem,Chennai,4,"13, 14",Mercedes Benz AC,133542,customer36@example.com,+123456788489,102.4,Debit Card,6638735403,Hindusthan Travels,BUS627,2024-06-27 07:29:15,"Dindigul, Ranipet, Pollachi",DISCOUNT20,7,2023-10-25 20:12:22,19.72,Experience was excellent!,3.5,"Erode, Tiruchirappalli, Rajapalayam",Region 1: Higher booking volume in this region,0.59,On-time performance is 76%,"Season 1, Season 6",Male,Tablet,iOS,Firefox
2022-01-19 20:04:23,2022,1,19,20,4,Night,Ranipet,Tirunelveli,3,"16, 6",Party Buses,600387,customer94@example.com,+123456711289,89.87,Credit Card,3024164820,Rathimeena Travels,BUS502,2024-09-14 12:23:15,"Ranipet, Pollachi",DISCOUNT14,13,2024-10-24 23:41:35,20.77,Experience was good!,3.5,"Neyveli, Thoothukudi",Region 5: Higher booking volume in this region,0.59,On-time performance is 80%,"Season 6, Season 1",Male,Mobile,iOS,Edge
2017-11-29 11:41:25,2017,11,29,11,41,Day,Salem,Madurai,1,"18, 21",Scania AC,617904,customer50@example.com,+123456783689,239.92,Debit Card,9572672589,SRS Travels,BUS344,2024-12-20 06:07:03,"Nagercoil, Vellore, Erode",DISCOUNT2,14,2024-05-27 08:45:23,23.32,Experience was good!,4.7,"Kumbakonam, Ranipet",Region 2: Higher booking volume in this region,0.7,On-time performance is 91%,"Season 7, Season 7",Male,Tablet,macOS,Safari
2018-05-28 02:59:24,2018,5,28,2,59,Night,Tiruchirappalli,Karur,2,"19, 21",Mercedes Benz AC,858848,customer69@example.com,+123456732889,117.96,Net Banking,1451362776,Universal Travels,BUS107,2023-03-22 20:26:51,"Coimbatore, Ranipet, Karur, Madurai, Neyveli",DISCOUNT14,16,2024-08-29 09:44:02,24.55,Experience was average!,4.0,"Neyveli, Tiruchirappalli, Rajapalayam",Region 4: Higher booking volume in this region,1.0,On-time performance is 73%,"Season 5, Season 5",Female,Tablet,Windows,Firefox
2021-09-10 23:52:57,2021,9,10,23,52,Night,Vellore,Kancheepuram,2,"8, 18",Non-AC Sleeper,852938,customer98@example.com,+123456740589,109.19,Debit Card,8467104405,Bharathi Travels,BUS350,2023-08-30 00:37:48,"Madurai, Rajapalayam, Tirunelveli",DISCOUNT14,8,2023-05-21 00:44:50,48.14,Experience was excellent!,3.3,"Coimbatore, Cuddalore, Vellore, Thoothukudi, Kumbakonam",Region 5: Higher booking volume in this region,0.88,On-time performance is 95%,"Season 2, Season 5",Male,Mobile,iOS,Chrome
2023-02-24 20:41:22,2023,2,24,20,41,Night,Chennai,Neyveli,3,"6, 1",Double Decker AC/Non-AC,343922,customer37@example.com,+123456722589,197.6,Debit Card,8755909735,Parveen Travels,BUS558,2023-10-02 10:33:13,"Thanjavur, Nagercoil, Karur, Rajapalayam",DISCOUNT14,15,2024-06-24 02:44:12,17.74,Experience was excellent!,3.6,"Tirunelveli, Chennai, Kancheepuram, Vellore",Region 5: Higher booking volume in this region,0.93,On-time performance is 80%,"Season 5, Season 3",Male,Tablet,iOS,Firefox
2023-08-12 07:55:08,2023,8,12,7,55,Day,Kumbakonam,Salem,4,"15, 22",Regular Non-AC,138035,customer31@example.com,+123456727889,267.75,Debit Card,2453269072,Pandian Roadways,BUS880,2023-09-11 00:19:50,"Ranipet, Tiruchirappalli, Dindigul",DISCOUNT12,6,2024-10-18 04:20:45,18.72,Experience was good!,3.3,"Erode, Salem, Vellore, Tirunelveli, Neyveli",Region 5: Higher booking volume in this region,0.95,On-time performance is 79%,"Season 5, Season 2",Female,Tablet,Windows,Firefox
2018-10-01 18:09:43,2018,10,1,18,9,Night,Kancheepuram,Vellore,2,"10, 29",Luxury AC/Non-AC,235172,customer27@example.com,+123456743489,168.09,Credit Card,4503592707,Parveen Travels,BUS874,2023-12-16 19:47:29,"Ranipet, Cuddalore, Pollachi, Nagercoil",DISCOUNT9,20,2024-07-14 11:21:22,49.04,Experience was excellent!,4.1,"Ranipet, Tirunelveli, Madurai, Thoothukudi, Tiruchirappalli",Region 2: Higher booking volume in this region,0.95,On-time performance is 85%,"Season 7, Season 3",Female,Desktop,Windows,Safari
2017-12-19 04:17:33,2017,12,19,4,17,Night,Vellore,Dindigul,3,"4, 6",Volvo AC,102398,customer50@example.com,+123456788589,79.93,Credit Card,2790355582,Universal Travels,BUS998,2024-08-08 20:32:20,"Salem, Kumbakonam, Erode",DISCOUNT13,11,2024-05-22 17:35:11,31.27,Experience was good!,3.4,"Cuddalore, Salem, Kumbakonam, Rajapalayam, Nagercoil",Region 5: Higher booking volume in this region,0.78,On-time performance is 100%,"Season 7, Season 5",Female,Tablet,iOS,Chrome
2020-07-10 21:11:19,2020,7,10,21,11,Night,Thanjavur,Erode,3,"5, 16",AC Sleeper,985531,customer56@example.com,+123456754189,110.41,Net Banking,9604702217,MJT Travels,BUS430,2024-12-19 03:23:34,"Neyveli, Thanjavur",DISCOUNT14,14,2023-12-27 23:45:46,44.2,Experience was average!,4.9,"Chennai, Cuddalore, Madurai, Salem, Rajapalayam",Region 3: Higher booking volume in this region,0.89,On-time performance is 92%,"Season 2, Season 4",Female,Mobile,Android,Firefox
2023-06-02 01:18:36,2023,6,2,1,18,Night,Nagercoil,Chennai,1,"4, 11",Volvo Multi-Axle AC,233408,customer9@example.com,+123456775789,287.89,Net Banking,5556516025,KPN Travels,BUS527,2024-07-08 06:00:23,"Coimbatore, Chennai, Kumbakonam, Madurai",DISCOUNT4,20,2024-10-17 09:21:10,36.19,Experience was excellent!,4.9,"Karur, Kumbakonam, Cuddalore",Region 2: Higher booking volume in this region,0.57,On-time performance is 94%,"Season 2, Season 2",Male,Mobile,Windows,Safari
2016-05-22 22:57:47,2016,5,22,22,57,Night,Pollachi,Dindigul,4,"6, 11",Luxury AC/Non-AC,712255,customer53@example.com,+123456780689,281.8,Net Banking,4223092976,Kesineni Travels,BUS234,2023-06-05 20:55:20,"Pollachi, Chennai, Salem, Tirunelveli",DISCOUNT15,20,2024-06-21 11:24:54,13.58,Experience was average!,4.7,"Madurai, Salem, Erode",Region 5: Higher booking volume in this region,0.62,On-time performance is 91%,"Season 4, Season 4",Male,Mobile,Android,Opera
2022-09-18 21:35:19,2022,9,18,21,35,Night,Madurai,Chennai,1,"30, 20",Double Decker AC/Non-AC,620092,customer21@example.com,+123456717389,239.39,Debit Card,8106908250,Hindusthan Travels,BUS514,2023-09-05 04:08:29,"Kumbakonam, Madurai, Salem, Vellore, Ranipet",DISCOUNT19,13,2023-08-01 03:31:09,30.49,Experience was average!,3.6,"Vellore, Rajapalayam",Region 2: Higher booking volume in this region,0.99,On-time performance is 70%,"Season 6, Season 6",Male,Mobile,Android,Safari
2019-08-24 11:50:33,2019,8,24,11,50,Day,Ranipet,Dindigul,4,"25, 13",AC Sleeper,557237,customer38@example.com,+123456779989,214.72,Credit Card,9369803083,National Travels,BUS381,2024-09-10 19:32:24,"Neyveli, Karur, Thoothukudi, Tiruchirappalli, Coimbatore",DISCOUNT17,12,2023-03-24 07:45:10,16.37,Experience was average!,3.7,"Rajapalayam, Kancheepuram, Dindigul",Region 4: Higher booking volume in this region,0.59,On-time performance is 81%,"Season 2, Season 7",Male,Mobile,iOS,Chrome
2021-10-28 16:22:15,2021,10,28,16,22,Day,Tiruchirappalli,Tiruchirappalli,2,"23, 30",Volvo AC,118456,customer30@example.com,+123456779889,138.61,Debit Card,2071703446,KPN Travels,BUS671,2023-05-13 06:58:49,"Coimbatore, Karur, Tirunelveli, Nagercoil",DISCOUNT5,8,2023-09-18 18:51:00,20.18,Experience was excellent!,3.2,"Erode, Thoothukudi, Neyveli, Vellore, Chennai",Region 2: Higher booking volume in this region,0.75,On-time performance is 96%,"Season 4, Season 3",Male,Mobile,Windows,Edge
2019-08-30 00:14:49,2019,8,30,0,14,Night,Ranipet,Coimbatore,4,"19, 20",Non-AC Sleeper,244739,customer80@example.com,+123456754789,109.2,Debit Card,2924199338,Parveen Travels,BUS665,2023-03-02 13:00:36,"Rajapalayam, Kancheepuram, Karur, Nagercoil",DISCOUNT15,12,2024-06-18 14:23:54,40.92,Experience was excellent!,3.3,"Rajapalayam, Pollachi, Cuddalore",Region 1: Higher booking volume in this region,0.8,On-time performance is 100%,"Season 5, Season 1",Female,Mobile,Android,Edge
2020-01-25 15:00:36,2020,1,25,15,0,Day,Karur,Chennai,2,"5, 13",Double Decker AC/Non-AC,276646,customer44@example.com,+123456778489,129.86,Net Banking,7247458230,Kesineni Travels,BUS572,2024-12-26 00:24:47,"Karur, Neyveli",DISCOUNT18,16,2024-04-19 04:04:40,14.17,Experience was good!,3.4,"Pollachi, Erode, Madurai, Vellore, Tiruchirappalli",Region 2: Higher booking volume in this region,0.51,On-time performance is 88%,"Season 2, Season 1",Male,Tablet,Windows,Chrome
2023-06-23 21:30:28,2023,6,23,21,30,Night,Salem,Rajapalayam,2,"17, 29",Scania AC,672727,customer63@example.com,+123456751589,158.91,Net Banking,5220462878,Pandian Roadways,BUS794,2024-06-02 06:26:39,"Chennai, Neyveli, Erode",DISCOUNT5,15,2024-10-30 05:43:44,12.86,Experience was good!,4.6,"Thanjavur, Dindigul, Karur, Erode",Region 1: Higher booking volume in this region,0.75,On-time performance is 82%,"Season 6, Season 4",Male,Tablet,macOS,Safari
2019-03-31 06:11:13,2019,3,31,6,11,Day,Salem,Thanjavur,4,"18, 26",Mercedes Benz AC,885157,customer79@example.com,+123456741989,181.7,Net Banking,2904029303,Sharma Transports,BUS809,2024-02-23 18:37:51,"Nagercoil, Ranipet, Rajapalayam, Karur, Kumbakonam",DISCOUNT1,9,2024-06-17 02:29:46,37.74,Experience was good!,4.1,"Pollachi, Erode, Madurai, Kumbakonam, Thanjavur",Region 1: Higher booking volume in this region,0.54,On-time performance is 92%,"Season 4, Season 5",Female,Tablet,Android,Firefox
2017-05-18 15:09:58,2017,5,18,15,9,Day,Tirunelveli,Pollachi,4,"6, 30",Semi-Sleeper Non-AC,622902,customer4@example.com,+123456770689,167.07,Debit Card,1297872548,Bharathi Travels,BUS331,2023-08-29 20:17:02,"Thanjavur, Coimbatore",DISCOUNT13,12,2024-12-06 08:06:52,11.29,Experience was good!,3.4,"Thanjavur, Dindigul, Neyveli, Chennai",Region 1: Higher booking volume in this region,0.62,On-time performance is 90%,"Season 2, Season 1",Male,Tablet,Windows,Firefox
2022-10-20 05:47:49,2022,10,20,5,47,Night,Chennai,Rajapalayam,3,"5, 8",Volvo Multi-Axle AC,325709,customer33@example.com,+123456728489,177.2,Debit Card,6565311799,Rathimeena Travels,BUS339,2023-11-13 02:49:10,"Erode, Vellore, Pollachi, Neyveli",DISCOUNT18,8,2024-01-12 23:32:20,27.58,Experience was good!,4.6,"Kumbakonam, Karur, Tiruchirappalli, Neyveli, Dindigul",Region 2: Higher booking volume in this region,0.89,On-time performance is 73%,"Season 5, Season 1",Male,Mobile,Windows,Chrome
2020-12-09 15:14:04,2020,12,9,15,14,Day,Karur,Dindigul,1,"1, 28",Volvo Multi-Axle AC,581481,customer99@example.com,+123456768689,80.69,Net Banking,5113582740,SRS Travels,BUS394,2023-08-13 04:27:45,"Neyveli, Chennai, Madurai, Vellore, Kancheepuram",DISCOUNT20,18,2023-10-08 09:53:50,19.1,Experience was excellent!,3.1,"Karur, Neyveli, Thanjavur",Region 1: Higher booking volume in this region,0.91,On-time performance is 85%,"Season 3, Season 3",Female,Tablet,iOS,Edge
2016-03-23 23:30:05,2016,3,23,23,30,Night,Neyveli,Salem,2,"3, 4",Mercedes Benz AC,517809,customer89@example.com,+123456733289,278.92,Credit Card,3385881088,KPN Travels,BUS991,2024-09-02 00:25:07,"Thanjavur, Pollachi, Vellore, Madurai",DISCOUNT20,15,2023-12-18 19:17:12,23.97,Experience was average!,3.6,"Erode, Cuddalore, Vellore, Karur",Region 1: Higher booking volume in this region,0.6,On-time performance is 72%,"Season 7, Season 7",Female,Desktop,iOS,Safari
2017-04-06 18:55:14,2017,4,6,18,55,Night,Kumbakonam,Thoothukudi,3,"20, 18",Party Buses,129779,customer66@example.com,+123456760589,156.65,Debit Card,8632405891,SRM Transports,BUS281,2023-10-12 19:23:22,"Thanjavur, Kumbakonam",DISCOUNT15,17,2023-05-20 23:48:01,21.44,Experience was average!,3.6,"Erode, Salem, Neyveli, Cuddalore, Rajapalayam",Region 1: Higher booking volume in this region,0.94,On-time performance is 78%,"Season 1, Season 2",Female,Mobile,macOS,Edge
2024-11-23 12:39:14,2024,11,23,12,39,Day,Kumbakonam,Pollachi,1,"17, 10",Party Buses,227699,customer40@example.com,+123456761789,148.32,Net Banking,8019078947,Rathimeena Travels,BUS841,2023-08-07 09:16:49,"Dindigul, Thoothukudi, Chennai, Erode",DISCOUNT12,9,2023-09-18 20:53:21,16.5,Experience was good!,4.2,"Thanjavur, Kumbakonam, Tiruchirappalli",Region 2: Higher booking volume in this region,0.57,On-time performance is 94%,"Season 7, Season 4",Male,Tablet,Windows,Firefox
2020-03-07 08:25:49,2020,3,7,8,25,Day,Neyveli,Kumbakonam,4,"10, 27",AC Sleeper,829624,customer16@example.com,+123456786389,83.69,Credit Card,1368571488,Kesineni Travels,BUS318,2023-11-05 12:04:00,"Tiruchirappalli, Ranipet, Salem, Tirunelveli",DISCOUNT11,12,2024-10-22 01:16:03,14.63,Experience was excellent!,4.9,"Tiruchirappalli, Chennai, Erode, Nagercoil, Salem",Region 2: Higher booking volume in this region,0.95,On-time performance is 92%,"Season 2, Season 5",Female,Desktop,Windows,Chrome
2016-05-12 06:26:41,2016,5,12,6,26,Day,Kancheepuram,Pollachi,3,"27, 4",Non-AC Sleeper,667369,customer59@example.com,+123456710289,58.39,Net Banking,9888617264,Parveen Travels,BUS142,2024-08-11 11:31:04,"Nagercoil, Madurai",DISCOUNT9,15,2024-09-16 08:29:01,26.47,Experience was excellent!,4.7,"Coimbatore, Karur, Tiruchirappalli, Nagercoil",Region 3: Higher booking volume in this region,0.61,On-time performance is 89%,"Season 3, Season 2",Female,Tablet,Windows,Opera
2024-05-26 13:17:34,2024,5,26,13,17,Day,Tiruchirappalli,Neyveli,1,"11, 15",Regular Non-AC,680174,customer54@example.com,+123456722489,183.86,Debit Card,6069822774,Sharma Transports,BUS206,2024-07-15 10:04:59,"Chennai, Kumbakonam",DISCOUNT2,10,2024-09-03 10:51:45,36.67,Experience was excellent!,3.3,"Nagercoil, Kumbakonam, Rajapalayam",Region 1: Higher booking volume in this region,0.53,On-time performance is 85%,"Season 4, Season 5",Female,Desktop,Windows,Firefox
2018-03-01 17:57:56,2018,3,1,17,57,Day,Thoothukudi,Erode,1,"18, 15",Volvo AC,143350,customer22@example.com,+123456763089,93.44,Debit Card,2645516885,National Travels,BUS206,2023-01-12 14:35:21,"Madurai, Coimbatore, Chennai, Erode",DISCOUNT2,13,2023-09-30 03:11:45,23.09,Experience was good!,4.1,"Pollachi, Vellore",Region 5: Higher booking volume in this region,0.64,On-time performance is 70%,"Season 6, Season 3",Female,Desktop,Android,Opera
2022-08-23 14:28:04,2022,8,23,14,28,Day,Nagercoil,Vellore,3,"5, 6",Party Buses,416014,customer5@example.com,+123456771389,290.55,Credit Card,5912124137,Rathimeena Travels,BUS405,2024-04-19 15:15:18,"Thoothukudi, Madurai",DISCOUNT15,20,2024-05-20 21:27:27,24.92,Experience was excellent!,3.8,"Coimbatore, Salem, Thoothukudi",Region 3: Higher booking volume in this region,0.72,On-time performance is 74%,"Season 2, Season 7",Male,Desktop,Windows,Chrome
2017-10-19 23:17:09,2017,10,19,23,17,Night,Coimbatore,Kumbakonam,4,"7, 26",Volvo Multi-Axle AC,984888,customer24@example.com,+123456758189,80.96,Debit Card,6923114255,National Travels,BUS686,2023-08-09 23:33:34,"Madurai, Thanjavur",DISCOUNT7,10,2024-05-09 17:05:46,38.03,Experience was excellent!,3.6,"Madurai, Cuddalore, Karur, Rajapalayam, Neyveli",Region 3: Higher booking volume in this region,0.9,On-time performance is 99%,"Season 7, Season 2",Female,Desktop,Android,Chrome
2022-07-04 03:03:28,2022,7,4,3,3,Night,Thanjavur,Kumbakonam,2,"6, 18",Volvo AC,597502,customer69@example.com,+123456723689,167.58,Net Banking,7196446231,Ramu Travels,BUS835,2024-03-28 17:36:24,"Pollachi, Chennai",DISCOUNT13,6,2024-08-27 08:38:32,24.15,Experience was average!,3.1,"Ranipet, Pollachi",Region 2: Higher booking volume in this region,0.89,On-time performance is 70%,"Season 4, Season 5",Female,Tablet,Windows,Safari
2021-03-22 12:45:10,2021,3,22,12,45,Day,Coimbatore,Thanjavur,3,"9, 22",Luxury AC/Non-AC,676407,customer28@example.com,+123456715789,133.77,Credit Card,3732700350,Thirumal Alaghu Travels,BUS265,2023-12-17 16:00:52,"Kumbakonam, Ranipet, Neyveli",DISCOUNT19,20,2023-06-03 22:58:41,25.88,Experience was good!,3.9,"Salem, Tirunelveli, Chennai, Rajapalayam",Region 1: Higher booking volume in this region,0.52,On-time performance is 80%,"Season 6, Season 2",Male,Desktop,macOS,Edge
